"","Trial","Cond","Subject","Hit","RT"
"2532",32,"condA","s26",1,189.375244206703
"2533",33,"condA","s26",1,301.015162475515
"2534",34,"condA","s26",1,63.1764913090075
"2535",35,"condA","s26",1,131.565443517236
"2536",36,"condA","s26",1,88.5639759456513
"2537",37,"condA","s26",0,145.643935975458
"2538",38,"condA","s26",1,171.25048138061
"2539",39,"condA","s26",0,4.62968169763411
"2540",40,"condA","s26",1,173.833948624924
"2541",41,"condA","s26",1,174.321955860739
"2542",42,"condA","s26",1,-147.732459348561
"2543",43,"condA","s26",0,167.014391651673
"2544",44,"condA","s26",1,-144.759118007027
"2545",45,"condA","s26",1,-71.9739676370102
"2546",46,"condA","s26",1,-133.347449987355
"2547",47,"condA","s26",1,-117.463313913044
"2548",48,"condA","s26",1,-285.873035326092
"2549",49,"condA","s26",0,-194.756168001708
"2550",50,"condA","s26",1,-66.049442164459
"2551",1,"condB","s26",0,1159.74472360021
"2552",2,"condB","s26",0,1289.0612079855
"2553",3,"condB","s26",1,1105.91385937369
"2554",4,"condB","s26",0,1035.05809715414
"2555",5,"condB","s26",1,1168.54246843218
"2556",6,"condB","s26",1,1118.62333398742
"2557",7,"condB","s26",1,996.541239100607
"2558",8,"condB","s26",1,1021.17761019604
"2559",9,"condB","s26",1,971.969990456051
"2560",10,"condB","s26",1,1192.24023264175
"2561",11,"condB","s26",1,862.18572091958
"2562",12,"condB","s26",1,974.630972992577
"2563",13,"condB","s26",1,805.46704946493
"2564",14,"condB","s26",1,768.638018286269
"2565",15,"condB","s26",1,878.772121582293
"2566",16,"condB","s26",1,639.611644875604
"2567",17,"condB","s26",1,693.912201404736
"2568",18,"condB","s26",1,683.815540881743
"2569",19,"condB","s26",1,722.365585615932
"2570",20,"condB","s26",1,748.656073229017
"2571",21,"condB","s26",0,569.340655935362
"2572",22,"condB","s26",1,721.255000203982
"2573",23,"condB","s26",1,717.941657184538
"2574",24,"condB","s26",1,390.805558520896
"2575",25,"condB","s26",1,710.481100831844
"2576",26,"condB","s26",1,404.720405289397
"2577",27,"condB","s26",1,465.737260215524
"2578",28,"condB","s26",1,441.878353425208
"2579",29,"condB","s26",0,427.232992162376
"2580",30,"condB","s26",1,284.948388127244
"2581",31,"condB","s26",1,389.183992654909
"2582",32,"condB","s26",0,518.546680327238
"2583",33,"condB","s26",0,204.172392251063
"2584",34,"condB","s26",1,317.343787672392
"2585",35,"condB","s26",1,131.832644434306
"2586",36,"condB","s26",1,27.1903088216857
"2587",37,"condB","s26",1,170.454835773614
"2588",38,"condB","s26",0,195.520056766381
"2589",39,"condB","s26",1,50.4205394102998
"2590",40,"condB","s26",1,79.0451768382172
"2591",41,"condB","s26",1,4.82749975409604
"2592",42,"condB","s26",1,234.97828929814
"2593",43,"condB","s26",1,-125.899517295379
"2594",44,"condB","s26",1,45.0456724913739
"2595",45,"condB","s26",1,-155.10962559355
"2596",46,"condB","s26",1,-176.248983054235
"2597",47,"condB","s26",1,-116.004254884126
"2598",48,"condB","s26",1,-352.822998115542
"2599",49,"condB","s26",1,-248.658686624334
"2600",50,"condB","s26",1,-297.207462993215
"2601",1,"condA","s27",1,1225.64393597546
"2602",2,"condA","s27",1,1251.25048138061
"2603",3,"condA","s27",1,1084.62968169763
"2604",4,"condA","s27",1,1253.83394862492
"2605",5,"condA","s27",1,1254.32195586074
"2606",6,"condA","s27",1,932.267540651439
"2607",7,"condA","s27",1,1247.01439165167
"2608",8,"condA","s27",0,935.240881992973
"2609",9,"condA","s27",1,1008.02603236299
"2610",10,"condA","s27",1,946.652550012645
"2611",11,"condA","s27",1,962.536686086956
"2612",12,"condA","s27",1,794.126964673908
"2613",13,"condA","s27",1,885.243831998292
"2614",14,"condA","s27",0,1013.95055783554
"2615",15,"condA","s27",1,705.406577549572
"2616",16,"condA","s27",1,820.826270654595
"2617",17,"condA","s27",1,635.760409620294
"2618",18,"condA","s27",1,580.961071108537
"2619",19,"condA","s27",1,695.583227157387
"2620",20,"condA","s27",0,681.270713451739
"2621",21,"condA","s27",1,541.373830550244
"2622",22,"condA","s27",1,593.065303400168
"2623",23,"condA","s27",1,526.284001631871
"2624",24,"condA","s27",1,745.123155730153
"2625",25,"condA","s27",1,403.403324196366
"2626",26,"condA","s27",1,533.535282574112
"2627",27,"condA","s27",0,381.904042064666
"2628",28,"condA","s27",1,309.375244206703
"2629",29,"condA","s27",1,421.015162475515
"2630",30,"condA","s27",1,183.176491309007
"2631",31,"condA","s27",1,251.565443517236
"2632",32,"condA","s27",1,208.563975945651
"2633",33,"condA","s27",1,265.643935975458
"2634",34,"condA","s27",1,291.25048138061
"2635",35,"condA","s27",1,124.629681697634
"2636",36,"condA","s27",1,293.833948624924
"2637",37,"condA","s27",1,294.321955860739
"2638",38,"condA","s27",1,-27.7324593485608
"2639",39,"condA","s27",1,287.014391651673
"2640",40,"condA","s27",1,-24.7591180070273
"2641",41,"condA","s27",1,48.0260323629898
"2642",42,"condA","s27",1,-13.3474499873548
"2643",43,"condA","s27",0,2.53668608695571
"2644",44,"condA","s27",1,-165.873035326092
"2645",45,"condA","s27",1,-74.7561680017083
"2646",46,"condA","s27",1,53.950557835541
"2647",47,"condA","s27",1,-254.593422450428
"2648",48,"condA","s27",1,-139.173729345405
"2649",49,"condA","s27",1,-324.239590379706
"2650",50,"condA","s27",1,-379.038928891463
"2651",1,"condB","s27",1,1294.43021937045
"2652",2,"condB","s27",1,1265.62749549394
"2653",3,"condB","s27",1,1118.09992180562
"2654",4,"condB","s27",1,1170.45386263943
"2655",5,"condB","s27",1,1060.16757161655
"2656",6,"condB","s27",1,1315.93016396808
"2657",7,"condB","s27",1,955.890578980763
"2658",8,"condB","s27",1,1119.18010222379
"2659",9,"condB","s27",1,959.705047490157
"2660",10,"condB","s27",1,904.204961301441
"2661",11,"condB","s27",1,998.637781345703
"2662",12,"condB","s27",1,742.972835833835
"2663",13,"condB","s27",1,806.256819037186
"2664",14,"condB","s27",1,787.765217991796
"2665",15,"condB","s27",1,815.379588973517
"2666",16,"condB","s27",1,842.248116804834
"2667",17,"condB","s27",1,689.41167066045
"2668",18,"condB","s27",1,861.540653089816
"2669",19,"condB","s27",1,869.421874826014
"2670",20,"condB","s27",1,568.653852196357
"2671",21,"condB","s27",1,834.226869297371
"2672",22,"condB","s27",0,533.489893511894
"2673",23,"condB","s27",1,600.213793394096
"2674",24,"condB","s27",1,561.93910519078
"2675",25,"condB","s27",1,586.569500072357
"2676",26,"condB","s27",1,378.400215503732
"2677",27,"condB","s27",1,509.043214177655
"2678",28,"condB","s27",1,613.376797074651
"2679",29,"condB","s27",1,310.322619805908
"2680",30,"condB","s27",1,431.054498475655
"2681",31,"condB","s27",1,214.18354281677
"2682",32,"condB","s27",1,203.637467642462
"2683",33,"condB","s27",1,309.694000043484
"2684",34,"condB","s27",1,279.494502088398
"2685",35,"condB","s27",1,124.872596950348
"2686",36,"condB","s27",1,220.327030335092
"2687",37,"condB","s27",1,152.477730592041
"2688",38,"condB","s27",1,381.104035630404
"2689",39,"condB","s27",1,-1.34754578331138
"2690",40,"condB","s27",1,140.782819079395
"2691",41,"condB","s27",1,-33.0719881531055
"2692",42,"condB","s27",1,-103.941108764986
"2693",43,"condB","s27",1,50.9931762303002
"2694",44,"condB","s27",1,-220.056536113476
"2695",45,"condB","s27",1,-129.987800130377
"2696",46,"condB","s27",1,-203.121613787726
"2697",47,"condB","s27",1,-125.647394875734
"2698",48,"condB","s27",1,-79.4201733989806
"2699",49,"condB","s27",1,-280.963001753459
"2700",50,"condB","s27",1,-104.191984508101
"2701",1,"condA","s28",1,1374.32195586074
"2702",2,"condA","s28",1,1052.26754065144
"2703",3,"condA","s28",1,1367.01439165167
"2704",4,"condA","s28",1,1055.24088199297
"2705",5,"condA","s28",1,1128.02603236299
"2706",6,"condA","s28",1,1066.65255001265
"2707",7,"condA","s28",1,1082.53668608696
"2708",8,"condA","s28",1,914.126964673908
"2709",9,"condA","s28",1,1005.24383199829
"2710",10,"condA","s28",0,1133.95055783554
"2711",11,"condA","s28",1,825.406577549572
"2712",12,"condA","s28",1,940.826270654595
"2713",13,"condA","s28",1,755.760409620294
"2714",14,"condA","s28",1,700.961071108537
"2715",15,"condA","s28",1,815.583227157387
"2716",16,"condA","s28",0,801.270713451739
"2717",17,"condA","s28",1,661.373830550244
"2718",18,"condA","s28",1,713.065303400168
"2719",19,"condA","s28",1,646.284001631871
"2720",20,"condA","s28",1,865.123155730153
"2721",21,"condA","s28",1,523.403324196366
"2722",22,"condA","s28",1,653.535282574112
"2723",23,"condA","s28",1,501.904042064666
"2724",24,"condA","s28",1,429.375244206703
"2725",25,"condA","s28",1,541.015162475515
"2726",26,"condA","s28",1,303.176491309007
"2727",27,"condA","s28",1,371.565443517236
"2728",28,"condA","s28",1,328.563975945651
"2729",29,"condA","s28",1,385.643935975458
"2730",30,"condA","s28",1,411.25048138061
"2731",31,"condA","s28",1,244.629681697634
"2732",32,"condA","s28",1,413.833948624924
"2733",33,"condA","s28",1,414.321955860739
"2734",34,"condA","s28",1,92.2675406514392
"2735",35,"condA","s28",1,407.014391651673
"2736",36,"condA","s28",1,95.2408819929727
"2737",37,"condA","s28",1,168.02603236299
"2738",38,"condA","s28",1,106.652550012645
"2739",39,"condA","s28",1,122.536686086956
"2740",40,"condA","s28",1,-45.8730353260919
"2741",41,"condA","s28",1,45.2438319982917
"2742",42,"condA","s28",1,173.950557835541
"2743",43,"condA","s28",1,-134.593422450428
"2744",44,"condA","s28",1,-19.1737293454049
"2745",45,"condA","s28",1,-204.239590379706
"2746",46,"condA","s28",1,-259.038928891463
"2747",47,"condA","s28",1,-144.416772842613
"2748",48,"condA","s28",1,-158.729286548261
"2749",49,"condA","s28",1,-298.626169449756
"2750",50,"condA","s28",1,-246.934696599832
"2751",1,"condB","s28",1,1193.69267269319
"2752",2,"condB","s28",1,1417.48981447567
"2753",3,"condB","s28",1,1101.68272989362
"2754",4,"condB","s28",0,1201.16159225345
"2755",5,"condB","s28",0,1052.91717187508
"2756",6,"condB","s28",1,999.776411683976
"2757",7,"condB","s28",1,1127.3993587085
"2758",8,"condB","s28",0,864.652628096349
"2759",9,"condB","s28",1,920.948577654836
"2760",10,"condB","s28",1,867.707137722126
"2761",11,"condB","s28",1,939.07104005035
"2762",12,"condB","s28",1,989.313452194046
"2763",13,"condB","s28",1,796.047990789084
"2764",14,"condB","s28",1,979.934933627223
"2765",15,"condB","s28",1,947.388058490847
"2766",16,"condB","s28",1,672.701153318774
"2767",17,"condB","s28",1,941.623347082723
"2768",18,"condB","s28",1,647.825948196462
"2769",19,"condB","s28",0,749.737353148699
"2770",20,"condB","s28",1,696.657605671504
"2771",21,"condB","s28",1,684.489184893299
"2772",22,"condB","s28",1,536.047284344314
"2773",23,"condB","s28",1,637.565396296452
"2774",24,"condB","s28",1,729.992618226675
"2775",25,"condB","s28",1,437.16774856689
"2776",26,"condB","s28",1,574.997241143118
"2777",27,"condB","s28",1,386.268953016093
"2778",28,"condB","s28",0,329.484349464519
"2779",29,"condB","s28",1,423.18907049347
"2780",30,"condB","s28",1,382.276074630896
"2781",31,"condB","s28",1,273.601456515536
"2782",32,"condB","s28",1,319.394191500423
"2783",33,"condB","s28",1,267.658451452486
"2784",34,"condB","s28",1,468.304815819483
"2785",35,"condB","s28",1,116.906096313098
"2786",36,"condB","s28",1,265.014194861954
"2787",37,"condB","s28",1,95.2155629801001
"2788",38,"condB","s28",1,44.0848034321406
"2789",39,"condB","s28",1,179.79115436533
"2790",40,"condB","s28",1,-69.8522162351408
"2791",41,"condB","s28",1,5.44435897918724
"2792",42,"condB","s28",1,-71.0788786708842
"2793",43,"condB","s28",1,-13.745842384774
"2794",44,"condB","s28",1,8.14281677947365
"2795",45,"condB","s28",1,-154.129335387078
"2796",46,"condB","s28",1,-4.77485700615001
"2797",47,"condB","s28",1,18.7937750719691
"2798",48,"condB","s28",1,-312.879087540476
"2799",49,"condB","s28",1,22.541774153012
"2800",50,"condB","s28",1,-283.121005791468
"2801",1,"condA","s29",1,1248.02603236299
"2802",2,"condA","s29",1,1186.65255001265
"2803",3,"condA","s29",1,1202.53668608696
"2804",4,"condA","s29",1,1034.12696467391
"2805",5,"condA","s29",1,1125.24383199829
"2806",6,"condA","s29",1,1253.95055783554
"2807",7,"condA","s29",0,945.406577549572
"2808",8,"condA","s29",1,1060.8262706546
"2809",9,"condA","s29",1,875.760409620294
"2810",10,"condA","s29",1,820.961071108537
"2811",11,"condA","s29",1,935.583227157387
"2812",12,"condA","s29",1,921.270713451739
"2813",13,"condA","s29",1,781.373830550244
"2814",14,"condA","s29",1,833.065303400168
"2815",15,"condA","s29",0,766.284001631871
"2816",16,"condA","s29",1,985.123155730153
"2817",17,"condA","s29",1,643.403324196366
"2818",18,"condA","s29",1,773.535282574112
"2819",19,"condA","s29",1,621.904042064666
"2820",20,"condA","s29",1,549.375244206703
"2821",21,"condA","s29",1,661.015162475515
"2822",22,"condA","s29",1,423.176491309007
"2823",23,"condA","s29",0,491.565443517236
"2824",24,"condA","s29",1,448.563975945651
"2825",25,"condA","s29",1,505.643935975458
"2826",26,"condA","s29",1,531.250481380609
"2827",27,"condA","s29",0,364.629681697634
"2828",28,"condA","s29",1,533.833948624924
"2829",29,"condA","s29",1,534.321955860739
"2830",30,"condA","s29",1,212.267540651439
"2831",31,"condA","s29",1,527.014391651673
"2832",32,"condA","s29",1,215.240881992973
"2833",33,"condA","s29",1,288.02603236299
"2834",34,"condA","s29",1,226.652550012645
"2835",35,"condA","s29",0,242.536686086956
"2836",36,"condA","s29",1,74.1269646739081
"2837",37,"condA","s29",1,165.243831998292
"2838",38,"condA","s29",1,293.950557835541
"2839",39,"condA","s29",1,-14.5934224504276
"2840",40,"condA","s29",1,100.826270654595
"2841",41,"condA","s29",1,-84.2395903797061
"2842",42,"condA","s29",1,-139.038928891463
"2843",43,"condA","s29",1,-24.4167728426134
"2844",44,"condA","s29",1,-38.7292865482609
"2845",45,"condA","s29",1,-178.626169449756
"2846",46,"condA","s29",1,-126.934696599832
"2847",47,"condA","s29",1,-193.715998368129
"2848",48,"condA","s29",1,25.1231557301534
"2849",49,"condA","s29",1,-316.596675803634
"2850",50,"condA","s29",1,-186.464717425888
"2851",1,"condB","s29",1,1209.35578862361
"2852",2,"condB","s29",1,1144.66189238783
"2853",3,"condB","s29",1,1246.93581620257
"2854",4,"condB","s29",0,988.419154213207
"2855",5,"condB","s29",1,1053.8513711153
"2856",6,"condB","s29",1,1027.94722090835
"2857",7,"condB","s29",1,1084.09626162634
"2858",8,"condB","s29",1,1072.31939910619
"2859",9,"condB","s29",1,907.028118429882
"2860",10,"condB","s29",1,1097.40911684276
"2861",11,"condB","s29",1,1097.46841264285
"2862",12,"condB","s29",1,748.893270399859
"2863",13,"condB","s29",0,1105.70582230213
"2864",14,"condB","s29",1,796.615201510515
"2865",15,"condB","s29",1,843.386283623876
"2866",16,"condB","s29",0,816.260883981737
"2867",17,"condB","s29",1,826.322162989932
"2868",18,"condB","s29",1,623.426193833745
"2869",19,"condB","s29",1,735.081607286035
"2870",20,"condB","s29",1,841.474561841744
"2871",21,"condB","s29",1,545.782728973705
"2872",22,"condB","s29",1,657.212527660793
"2873",23,"condB","s29",1,519.873091076206
"2874",24,"condB","s29",1,432.776421035865
"2875",25,"condB","s29",1,552.595456340231
"2876",26,"condB","s29",1,550.991005423874
"2877",27,"condB","s29",1,384.211624241798
"2878",28,"condB","s29",1,430.33202638001
"2879",29,"condB","s29",1,361.423197150924
"2880",30,"condB","s29",1,579.127720028214
"2881",31,"condB","s29",0,202.236791579264
"2882",32,"condB","s29",1,373.431723152976
"2883",33,"condB","s29",0,248.280393634049
"2884",34,"condB","s29",1,181.220219103501
"2885",35,"condB","s29",1,311.210839562607
"2886",36,"condB","s29",0,6.37255587613839
"2887",37,"condB","s29",1,106.570162514018
"2888",38,"condB","s29",0,59.8528527556828
"2889",39,"condB","s29",1,119.861188962293
"2890",40,"condB","s29",0,134.859842107024
"2891",41,"condB","s29",1,-53.1527832538192
"2892",42,"condB","s29",1,145.648994151224
"2893",43,"condB","s29",1,148.094724040998
"2894",44,"condB","s29",1,-238.201850419394
"2895",45,"condB","s29",1,112.969035731819
"2896",46,"condB","s29",1,-175.24958021147
"2897",47,"condB","s29",1,-151.450988057961
"2898",48,"condB","s29",1,-167.240897317071
"2899",49,"condB","s29",1,-148.172374440123
"2900",50,"condB","s29",1,-341.117804490101
"2901",1,"condA","s30",1,1245.24383199829
"2902",2,"condA","s30",1,1373.95055783554
"2903",3,"condA","s30",1,1065.40657754957
"2904",4,"condA","s30",1,1180.8262706546
"2905",5,"condA","s30",0,995.760409620294
"2906",6,"condA","s30",1,940.961071108537
"2907",7,"condA","s30",1,1055.58322715739
"2908",8,"condA","s30",1,1041.27071345174
"2909",9,"condA","s30",1,901.373830550244
"2910",10,"condA","s30",1,953.065303400168
"2911",11,"condA","s30",1,886.284001631871
"2912",12,"condA","s30",1,1105.12315573015
"2913",13,"condA","s30",1,763.403324196366
"2914",14,"condA","s30",1,893.535282574112
"2915",15,"condA","s30",1,741.904042064666
"2916",16,"condA","s30",1,669.375244206703
"2917",17,"condA","s30",1,781.015162475515
"2918",18,"condA","s30",1,543.176491309007
"2919",19,"condA","s30",1,611.565443517236
"2920",20,"condA","s30",1,568.563975945651
"2921",21,"condA","s30",1,625.643935975458
"2922",22,"condA","s30",1,651.250481380609
"2923",23,"condA","s30",1,484.629681697634
"2924",24,"condA","s30",1,653.833948624924
"2925",25,"condA","s30",1,654.321955860739
"2926",26,"condA","s30",1,332.267540651439
"2927",27,"condA","s30",1,647.014391651673
"2928",28,"condA","s30",1,335.240881992973
"2929",29,"condA","s30",1,408.02603236299
"2930",30,"condA","s30",1,346.652550012645
"2931",31,"condA","s30",1,362.536686086956
"2932",32,"condA","s30",1,194.126964673908
"2933",33,"condA","s30",1,285.243831998292
"2934",34,"condA","s30",1,413.950557835541
"2935",35,"condA","s30",0,105.406577549572
"2936",36,"condA","s30",1,220.826270654595
"2937",37,"condA","s30",0,35.7604096202939
"2938",38,"condA","s30",0,-19.0389288914625
"2939",39,"condA","s30",1,95.5832271573866
"2940",40,"condA","s30",1,81.2707134517391
"2941",41,"condA","s30",1,-58.6261694497561
"2942",42,"condA","s30",1,-6.93469659983195
"2943",43,"condA","s30",1,-73.7159983681295
"2944",44,"condA","s30",1,145.123155730153
"2945",45,"condA","s30",1,-196.596675803634
"2946",46,"condA","s30",0,-66.4647174258876
"2947",47,"condA","s30",1,-218.095957935334
"2948",48,"condA","s30",0,-290.624755793297
"2949",49,"condA","s30",1,-178.984837524485
"2950",50,"condA","s30",1,-416.823508690993
"2951",1,"condB","s30",1,1161.5031822012
"2952",2,"condB","s30",1,1130.28154274245
"2953",3,"condB","s30",1,1179.86696102719
"2954",4,"condB","s30",1,1239.74074084487
"2955",5,"condB","s30",1,1062.30575288669
"2956",6,"condB","s30",1,1210.84468172976
"2957",7,"condB","s30",0,1221.61380374564
"2958",8,"condB","s30",1,901.198725307699
"2959",9,"condB","s30",0,1202.8193339061
"2960",10,"condB","s30",1,893.828407027578
"2961",11,"condB","s30",1,929.237350973518
"2962",12,"condB","s30",0,914.404605367649
"2963",13,"condB","s30",0,918.748017258051
"2964",14,"condB","s30",1,740.204503167946
"2965",15,"condB","s30",1,840.597445515063
"2966",16,"condB","s30",1,983.947991141245
"2967",17,"condB","s30",1,666.811499292542
"2968",18,"condB","s30",0,785.342095249053
"2969",19,"condB","s30",1,613.045879499227
"2970",20,"condB","s30",1,527.566811814909
"2971",21,"condB","s30",1,678.078848586414
"2972",22,"condB","s30",1,655.650450385271
"2973",23,"condB","s30",1,480.353889446007
"2974",24,"condB","s30",1,581.174050226478
"2975",25,"condB","s30",1,501.399290445491
"2976",26,"condB","s30",0,756.244441720374
"2977",27,"condB","s30",1,388.131390488711
"2978",28,"condB","s30",1,480.240742499744
"2979",29,"condB","s30",1,373.320393426956
"2980",30,"condB","s30",0,279.599851522154
"2981",31,"condB","s30",1,416.776887975363
"2982",32,"condB","s30",1,141.486351951941
"2983",33,"condB","s30",1,239.732976746066
"2984",34,"condB","s30",1,171.912133891114
"2985",35,"condB","s30",0,240.121945224701
"2986",36,"condB","s30",1,215.787382910654
"2987",37,"condB","s30",1,88.5649670085654
"2988",38,"condB","s30",1,222.949820758922
"2989",39,"condB","s30",1,244.801102241341
"2990",40,"condB","s30",1,-30.77675107128
"2991",41,"condB","s30",1,281.591975635211
"2992",42,"condB","s30",1,-73.2849438163283
"2993",43,"condB","s30",0,-10.5589964611734
"2994",44,"condB","s30",1,-58.5525060205641
"2995",45,"condB","s30",1,-25.8098522201603
"2996",46,"condB","s30",1,-174.479792122851
"2997",47,"condB","s30",1,-136.321608185831
"2998",48,"condB","s30",1,34.8997112759912
"2999",49,"condB","s30",1,-274.833615287398
"3000",50,"condB","s30",1,-166.818965892176
"3001",1,"condA","s31",1,1115.76040962029
"3002",2,"condA","s31",1,1060.96107110854
"3003",3,"condA","s31",1,1175.58322715739
"3004",4,"condA","s31",1,1161.27071345174
"3005",5,"condA","s31",1,1021.37383055024
"3006",6,"condA","s31",1,1073.06530340017
"3007",7,"condA","s31",1,1006.28400163187
"3008",8,"condA","s31",1,1225.12315573015
"3009",9,"condA","s31",1,883.403324196366
"3010",10,"condA","s31",1,1013.53528257411
"3011",11,"condA","s31",1,861.904042064666
"3012",12,"condA","s31",1,789.375244206703
"3013",13,"condA","s31",0,901.015162475515
"3014",14,"condA","s31",1,663.176491309007
"3015",15,"condA","s31",0,731.565443517236
"3016",16,"condA","s31",0,688.563975945651
"3017",17,"condA","s31",1,745.643935975458
"3018",18,"condA","s31",1,771.250481380609
"3019",19,"condA","s31",1,604.629681697634
"3020",20,"condA","s31",0,773.833948624924
"3021",21,"condA","s31",1,774.321955860739
"3022",22,"condA","s31",1,452.267540651439
"3023",23,"condA","s31",1,767.014391651673
"3024",24,"condA","s31",1,455.240881992973
"3025",25,"condA","s31",1,528.02603236299
"3026",26,"condA","s31",1,466.652550012645
"3027",27,"condA","s31",1,482.536686086956
"3028",28,"condA","s31",1,314.126964673908
"3029",29,"condA","s31",1,405.243831998292
"3030",30,"condA","s31",0,533.950557835541
"3031",31,"condA","s31",0,225.406577549572
"3032",32,"condA","s31",1,340.826270654595
"3033",33,"condA","s31",1,155.760409620294
"3034",34,"condA","s31",1,100.961071108537
"3035",35,"condA","s31",0,215.583227157387
"3036",36,"condA","s31",0,201.270713451739
"3037",37,"condA","s31",1,61.3738305502439
"3038",38,"condA","s31",1,113.065303400168
"3039",39,"condA","s31",1,46.2840016318705
"3040",40,"condA","s31",1,265.123155730153
"3041",41,"condA","s31",1,-76.5966758036337
"3042",42,"condA","s31",1,53.5352825741124
"3043",43,"condA","s31",1,-98.095957935334
"3044",44,"condA","s31",1,-170.624755793297
"3045",45,"condA","s31",1,-58.9848375244847
"3046",46,"condA","s31",1,-296.823508690993
"3047",47,"condA","s31",1,-228.434556482764
"3048",48,"condA","s31",0,-271.436024054349
"3049",49,"condA","s31",1,-214.356064024542
"3050",50,"condA","s31",1,-188.74951861939
"3051",1,"condB","s31",0,1171.989070677
"3052",2,"condB","s31",1,1336.67798161126
"3053",3,"condB","s31",0,1353.36512554565
"3054",4,"condB","s31",1,991.544644984145
"3055",5,"condB","s31",1,1304.47850685724
"3056",6,"condB","s31",1,1009.54769307974
"3057",7,"condB","s31",0,1081.41631171094
"3058",8,"condB","s31",0,1057.02892271511
"3059",9,"condB","s31",1,1036.08916099791
"3060",10,"condB","s31",1,881.000531779115
"3061",11,"condB","s31",1,987.641842758295
"3062",12,"condB","s31",0,1106.45172134127
"3063",13,"condB","s31",1,815.009619298389
"3064",14,"condB","s31",0,904.020221362905
"3065",15,"condB","s31",1,698.970458561981
"3066",16,"condB","s31",1,661.677906106768
"3067",17,"condB","s31",1,785.052616566703
"3068",18,"condB","s31",1,784.355980049362
"3069",19,"condB","s31",1,636.343070852565
"3070",20,"condB","s31",1,661.365275979884
"3071",21,"condB","s31",1,593.536945172602
"3072",22,"condB","s31",1,862.268924069342
"3073",23,"condB","s31",1,485.290268939867
"3074",24,"condB","s31",1,631.46344862351
"3075",25,"condB","s31",1,498.776094129258
"3076",26,"condB","s31",1,393.813544955018
"3077",27,"condB","s31",1,546.732189562608
"3078",28,"condB","s31",0,242.494565527255
"3079",29,"condB","s31",1,329.526828705957
"3080",30,"condB","s31",0,287.368452477269
"3081",31,"condB","s31",1,338.509361873527
"3082",32,"condB","s31",0,364.951656437801
"3083",33,"condB","s31",1,226.861606079848
"3084",34,"condB","s31",1,363.425286455853
"3085",35,"condB","s31",1,378.885219083547
"3086",36,"condB","s31",1,42.8899069661484
"3087",37,"condB","s31",1,340.949743248736
"3088",38,"condB","s31",1,43.4963381954836
"3089",39,"condB","s31",0,153.357639303126
"3090",40,"condB","s31",1,99.9168161939435
"3091",41,"condB","s31",1,42.9160606536967
"3092",42,"condB","s31",1,-79.3100434465826
"3093",43,"condB","s31",1,-6.6530244893185
"3094",44,"condB","s31",1,121.339882801629
"3095",45,"condB","s31",1,-124.44961153247
"3096",46,"condB","s31",0,-72.3702575787387
"3097",47,"condB","s31",1,-246.035470371299
"3098",48,"condB","s31",0,-286.878925308385
"3099",49,"condB","s31",1,-179.200574297115
"3100",50,"condB","s31",1,-198.475575321329
"3101",1,"condA","s32",1,1141.37383055024
"3102",2,"condA","s32",1,1193.06530340017
"3103",3,"condA","s32",1,1126.28400163187
"3104",4,"condA","s32",1,1345.12315573015
"3105",5,"condA","s32",1,1003.40332419637
"3106",6,"condA","s32",1,1133.53528257411
"3107",7,"condA","s32",1,981.904042064666
"3108",8,"condA","s32",1,909.375244206703
"3109",9,"condA","s32",1,1021.01516247552
"3110",10,"condA","s32",1,783.176491309007
"3111",11,"condA","s32",1,851.565443517236
"3112",12,"condA","s32",1,808.563975945651
"3113",13,"condA","s32",1,865.643935975458
"3114",14,"condA","s32",1,891.250481380609
"3115",15,"condA","s32",1,724.629681697634
"3116",16,"condA","s32",1,893.833948624924
"3117",17,"condA","s32",1,894.321955860739
"3118",18,"condA","s32",1,572.267540651439
"3119",19,"condA","s32",1,887.014391651673
"3120",20,"condA","s32",1,575.240881992973
"3121",21,"condA","s32",1,648.02603236299
"3122",22,"condA","s32",1,586.652550012645
"3123",23,"condA","s32",1,602.536686086956
"3124",24,"condA","s32",0,434.126964673908
"3125",25,"condA","s32",1,525.243831998292
"3126",26,"condA","s32",1,653.950557835541
"3127",27,"condA","s32",1,345.406577549572
"3128",28,"condA","s32",0,460.826270654595
"3129",29,"condA","s32",0,275.760409620294
"3130",30,"condA","s32",1,220.961071108537
"3131",31,"condA","s32",1,335.583227157387
"3132",32,"condA","s32",1,321.270713451739
"3133",33,"condA","s32",1,181.373830550244
"3134",34,"condA","s32",1,233.065303400168
"3135",35,"condA","s32",1,166.284001631871
"3136",36,"condA","s32",1,385.123155730153
"3137",37,"condA","s32",1,43.4033241963663
"3138",38,"condA","s32",1,173.535282574112
"3139",39,"condA","s32",1,21.904042064666
"3140",40,"condA","s32",1,-50.6247557932968
"3141",41,"condA","s32",1,61.0151624755153
"3142",42,"condA","s32",1,-176.823508690993
"3143",43,"condA","s32",1,-108.434556482764
"3144",44,"condA","s32",1,-151.436024054349
"3145",45,"condA","s32",1,-94.3560640245417
"3146",46,"condA","s32",0,-68.7495186193905
"3147",47,"condA","s32",1,-235.370318302366
"3148",48,"condA","s32",1,-66.1660513750761
"3149",49,"condA","s32",1,-65.6780441392608
"3150",50,"condA","s32",1,-387.732459348561
"3151",1,"condB","s32",1,1471.27560367915
"3152",2,"condB","s32",0,1138.96080083907
"3153",3,"condB","s32",1,1207.57702986328
